window_path,source_file,category,expected,window_seconds,start_seconds,end_seconds,similarity,inference_ms
recordings/windows/1s/clean_30s_en/window_0000.wav,clean_30s_en.wav,clean,accept,1,0.000,1.000,0.220203,10.484
recordings/windows/1s/clean_30s_en/window_0001.wav,clean_30s_en.wav,clean,accept,1,1.000,2.000,0.564669,9.903
recordings/windows/1s/clean_30s_en/window_0002.wav,clean_30s_en.wav,clean,accept,1,2.000,3.000,0.592982,9.503
recordings/windows/1s/clean_30s_en/window_0003.wav,clean_30s_en.wav,clean,accept,1,3.000,4.000,0.338382,9.423
recordings/windows/1s/clean_30s_en/window_0004.wav,clean_30s_en.wav,clean,accept,1,4.000,5.000,0.333358,9.394
recordings/windows/1s/clean_30s_en/window_0005.wav,clean_30s_en.wav,clean,accept,1,5.000,6.000,0.437994,9.391
recordings/windows/1s/clean_30s_en/window_0006.wav,clean_30s_en.wav,clean,accept,1,6.000,7.000,0.554329,9.346
recordings/windows/1s/clean_30s_en/window_0007.wav,clean_30s_en.wav,clean,accept,1,7.000,8.000,0.565166,9.377
recordings/windows/1s/clean_30s_en/window_0008.wav,clean_30s_en.wav,clean,accept,1,8.000,9.000,0.510469,9.324
recordings/windows/1s/clean_30s_en/window_0009.wav,clean_30s_en.wav,clean,accept,1,9.000,10.000,0.560330,9.513
recordings/windows/1s/clean_30s_en/window_0010.wav,clean_30s_en.wav,clean,accept,1,10.000,11.000,0.438300,10.067
recordings/windows/1s/clean_30s_en/window_0011.wav,clean_30s_en.wav,clean,accept,1,11.000,12.000,0.499635,9.610
recordings/windows/1s/clean_30s_en/window_0012.wav,clean_30s_en.wav,clean,accept,1,12.000,13.000,0.337871,9.558
recordings/windows/1s/clean_30s_en/window_0013.wav,clean_30s_en.wav,clean,accept,1,13.000,14.000,0.367767,9.944
recordings/windows/1s/clean_30s_en/window_0014.wav,clean_30s_en.wav,clean,accept,1,14.000,15.000,0.539732,9.661
recordings/windows/1s/clean_30s_en/window_0015.wav,clean_30s_en.wav,clean,accept,1,15.000,16.000,0.477153,9.315
recordings/windows/1s/clean_30s_en/window_0016.wav,clean_30s_en.wav,clean,accept,1,16.000,17.000,0.439712,9.321
recordings/windows/1s/clean_30s_en/window_0017.wav,clean_30s_en.wav,clean,accept,1,17.000,18.000,0.469477,9.343
recordings/windows/1s/clean_30s_en/window_0018.wav,clean_30s_en.wav,clean,accept,1,18.000,19.000,0.337075,9.344
recordings/windows/1s/clean_30s_en/window_0019.wav,clean_30s_en.wav,clean,accept,1,19.000,20.000,0.147479,9.298
recordings/windows/1s/clean_30s_en/window_0020.wav,clean_30s_en.wav,clean,accept,1,20.000,21.000,0.449353,9.305
recordings/windows/1s/clean_30s_en/window_0021.wav,clean_30s_en.wav,clean,accept,1,21.000,22.000,0.457351,9.304
recordings/windows/1s/clean_30s_en/window_0022.wav,clean_30s_en.wav,clean,accept,1,22.000,23.000,0.444808,9.327
recordings/windows/1s/clean_30s_en/window_0023.wav,clean_30s_en.wav,clean,accept,1,23.000,24.000,0.518004,9.244
recordings/windows/1s/clean_30s_en/window_0024.wav,clean_30s_en.wav,clean,accept,1,24.000,25.000,0.421921,9.276
recordings/windows/1s/clean_30s_en/window_0025.wav,clean_30s_en.wav,clean,accept,1,25.000,26.000,0.324434,9.258
recordings/windows/1s/clean_30s_en/window_0026.wav,clean_30s_en.wav,clean,accept,1,26.000,27.000,0.369664,9.269
recordings/windows/1s/clean_30s_en/window_0027.wav,clean_30s_en.wav,clean,accept,1,27.000,28.000,0.329613,9.249
recordings/windows/1s/clean_30s_en/window_0028.wav,clean_30s_en.wav,clean,accept,1,28.000,29.000,0.506645,9.217
recordings/windows/1s/clean_30s_en/window_0029.wav,clean_30s_en.wav,clean,accept,1,29.000,30.000,0.531840,9.262
recordings/windows/1s/clean_30s_en/window_0030.wav,clean_30s_en.wav,clean,accept,1,30.000,31.000,0.373644,9.271
recordings/windows/1s/clean_30s_en/window_0031.wav,clean_30s_en.wav,clean,accept,1,31.000,32.000,0.556730,9.298
recordings/windows/1s/clean_30s_en/window_0032.wav,clean_30s_en.wav,clean,accept,1,32.000,33.000,0.513331,9.282
recordings/windows/1s/clean_30s_en/window_0033.wav,clean_30s_en.wav,clean,accept,1,33.000,34.000,0.228458,9.418
recordings/windows/1s/clean_30s_en/window_0034.wav,clean_30s_en.wav,clean,accept,1,34.000,35.000,0.447712,9.299
recordings/windows/1p5s/clean_30s_en/window_0000.wav,clean_30s_en.wav,clean,accept,1.5,0.000,1.500,0.558729,11.316
recordings/windows/1p5s/clean_30s_en/window_0001.wav,clean_30s_en.wav,clean,accept,1.5,1.500,3.000,0.655169,10.861
recordings/windows/1p5s/clean_30s_en/window_0002.wav,clean_30s_en.wav,clean,accept,1.5,3.000,4.500,0.324666,10.914
recordings/windows/1p5s/clean_30s_en/window_0003.wav,clean_30s_en.wav,clean,accept,1.5,4.500,6.000,0.495786,10.865
recordings/windows/1p5s/clean_30s_en/window_0004.wav,clean_30s_en.wav,clean,accept,1.5,6.000,7.500,0.648316,10.518
recordings/windows/1p5s/clean_30s_en/window_0005.wav,clean_30s_en.wav,clean,accept,1.5,7.500,9.000,0.541171,10.788
recordings/windows/1p5s/clean_30s_en/window_0006.wav,clean_30s_en.wav,clean,accept,1.5,9.000,10.500,0.661682,10.976
recordings/windows/1p5s/clean_30s_en/window_0007.wav,clean_30s_en.wav,clean,accept,1.5,10.500,12.000,0.611766,10.957
recordings/windows/1p5s/clean_30s_en/window_0008.wav,clean_30s_en.wav,clean,accept,1.5,12.000,13.500,0.420045,10.816
recordings/windows/1p5s/clean_30s_en/window_0009.wav,clean_30s_en.wav,clean,accept,1.5,13.500,15.000,0.529343,10.929
recordings/windows/1p5s/clean_30s_en/window_0010.wav,clean_30s_en.wav,clean,accept,1.5,15.000,16.500,0.565690,11.019
recordings/windows/1p5s/clean_30s_en/window_0011.wav,clean_30s_en.wav,clean,accept,1.5,16.500,18.000,0.577409,10.936
recordings/windows/1p5s/clean_30s_en/window_0012.wav,clean_30s_en.wav,clean,accept,1.5,18.000,19.500,0.397000,10.962
recordings/windows/1p5s/clean_30s_en/window_0013.wav,clean_30s_en.wav,clean,accept,1.5,19.500,21.000,0.534905,10.900
recordings/windows/1p5s/clean_30s_en/window_0014.wav,clean_30s_en.wav,clean,accept,1.5,21.000,22.500,0.615428,10.991
recordings/windows/1p5s/clean_30s_en/window_0015.wav,clean_30s_en.wav,clean,accept,1.5,22.500,24.000,0.561511,10.956
recordings/windows/1p5s/clean_30s_en/window_0016.wav,clean_30s_en.wav,clean,accept,1.5,24.000,25.500,0.485056,10.882
recordings/windows/1p5s/clean_30s_en/window_0017.wav,clean_30s_en.wav,clean,accept,1.5,25.500,27.000,0.580204,10.905
recordings/windows/1p5s/clean_30s_en/window_0018.wav,clean_30s_en.wav,clean,accept,1.5,27.000,28.500,0.437164,11.035
recordings/windows/1p5s/clean_30s_en/window_0019.wav,clean_30s_en.wav,clean,accept,1.5,28.500,30.000,0.615554,10.973
recordings/windows/1p5s/clean_30s_en/window_0020.wav,clean_30s_en.wav,clean,accept,1.5,30.000,31.500,0.570126,10.887
recordings/windows/1p5s/clean_30s_en/window_0021.wav,clean_30s_en.wav,clean,accept,1.5,31.500,33.000,0.588079,11.518
recordings/windows/1p5s/clean_30s_en/window_0022.wav,clean_30s_en.wav,clean,accept,1.5,33.000,34.500,0.481666,11.433
recordings/windows/2s/clean_30s_en/window_0000.wav,clean_30s_en.wav,clean,accept,2,0.000,2.000,0.644903,12.864
recordings/windows/2s/clean_30s_en/window_0001.wav,clean_30s_en.wav,clean,accept,2,2.000,4.000,0.636710,12.832
recordings/windows/2s/clean_30s_en/window_0002.wav,clean_30s_en.wav,clean,accept,2,4.000,6.000,0.506636,12.853
recordings/windows/2s/clean_30s_en/window_0003.wav,clean_30s_en.wav,clean,accept,2,6.000,8.000,0.685475,13.020
recordings/windows/2s/clean_30s_en/window_0004.wav,clean_30s_en.wav,clean,accept,2,8.000,10.000,0.628448,12.990
recordings/windows/2s/clean_30s_en/window_0005.wav,clean_30s_en.wav,clean,accept,2,10.000,12.000,0.619008,12.981
recordings/windows/2s/clean_30s_en/window_0006.wav,clean_30s_en.wav,clean,accept,2,12.000,14.000,0.434979,12.906
recordings/windows/2s/clean_30s_en/window_0007.wav,clean_30s_en.wav,clean,accept,2,14.000,16.000,0.563717,13.012
recordings/windows/2s/clean_30s_en/window_0008.wav,clean_30s_en.wav,clean,accept,2,16.000,18.000,0.619222,12.783
recordings/windows/2s/clean_30s_en/window_0009.wav,clean_30s_en.wav,clean,accept,2,18.000,20.000,0.403134,12.756
recordings/windows/2s/clean_30s_en/window_0010.wav,clean_30s_en.wav,clean,accept,2,20.000,22.000,0.625916,12.752
recordings/windows/2s/clean_30s_en/window_0011.wav,clean_30s_en.wav,clean,accept,2,22.000,24.000,0.606446,12.626
recordings/windows/2s/clean_30s_en/window_0012.wav,clean_30s_en.wav,clean,accept,2,24.000,26.000,0.514923,12.643
recordings/windows/2s/clean_30s_en/window_0013.wav,clean_30s_en.wav,clean,accept,2,26.000,28.000,0.436428,12.604
recordings/windows/2s/clean_30s_en/window_0014.wav,clean_30s_en.wav,clean,accept,2,28.000,30.000,0.639819,12.587
recordings/windows/2s/clean_30s_en/window_0015.wav,clean_30s_en.wav,clean,accept,2,30.000,32.000,0.608394,12.881
recordings/windows/2s/clean_30s_en/window_0016.wav,clean_30s_en.wav,clean,accept,2,32.000,34.000,0.495122,12.618
recordings/windows/1s/clean_30s_ja/window_0000.wav,clean_30s_ja.wav,clean,accept,1,0.000,1.000,0.315559,9.654
recordings/windows/1s/clean_30s_ja/window_0001.wav,clean_30s_ja.wav,clean,accept,1,1.000,2.000,0.502421,9.785
recordings/windows/1s/clean_30s_ja/window_0002.wav,clean_30s_ja.wav,clean,accept,1,2.000,3.000,0.556054,9.786
recordings/windows/1s/clean_30s_ja/window_0003.wav,clean_30s_ja.wav,clean,accept,1,3.000,4.000,0.510719,9.700
recordings/windows/1s/clean_30s_ja/window_0004.wav,clean_30s_ja.wav,clean,accept,1,4.000,5.000,0.590159,9.464
recordings/windows/1s/clean_30s_ja/window_0005.wav,clean_30s_ja.wav,clean,accept,1,5.000,6.000,0.615511,9.576
recordings/windows/1s/clean_30s_ja/window_0006.wav,clean_30s_ja.wav,clean,accept,1,6.000,7.000,0.400326,9.520
recordings/windows/1s/clean_30s_ja/window_0007.wav,clean_30s_ja.wav,clean,accept,1,7.000,8.000,0.543082,9.742
recordings/windows/1s/clean_30s_ja/window_0008.wav,clean_30s_ja.wav,clean,accept,1,8.000,9.000,0.518044,9.330
recordings/windows/1s/clean_30s_ja/window_0009.wav,clean_30s_ja.wav,clean,accept,1,9.000,10.000,0.587077,9.445
recordings/windows/1s/clean_30s_ja/window_0010.wav,clean_30s_ja.wav,clean,accept,1,10.000,11.000,0.473042,9.399
recordings/windows/1s/clean_30s_ja/window_0011.wav,clean_30s_ja.wav,clean,accept,1,11.000,12.000,0.532358,9.366
recordings/windows/1s/clean_30s_ja/window_0012.wav,clean_30s_ja.wav,clean,accept,1,12.000,13.000,0.457832,9.439
recordings/windows/1s/clean_30s_ja/window_0013.wav,clean_30s_ja.wav,clean,accept,1,13.000,14.000,0.623931,9.430
recordings/windows/1s/clean_30s_ja/window_0014.wav,clean_30s_ja.wav,clean,accept,1,14.000,15.000,0.571977,9.388
recordings/windows/1s/clean_30s_ja/window_0015.wav,clean_30s_ja.wav,clean,accept,1,15.000,16.000,0.562006,9.640
recordings/windows/1s/clean_30s_ja/window_0016.wav,clean_30s_ja.wav,clean,accept,1,16.000,17.000,0.542343,9.505
recordings/windows/1s/clean_30s_ja/window_0017.wav,clean_30s_ja.wav,clean,accept,1,17.000,18.000,0.542218,11.529
recordings/windows/1s/clean_30s_ja/window_0018.wav,clean_30s_ja.wav,clean,accept,1,18.000,19.000,0.428530,18.904
recordings/windows/1s/clean_30s_ja/window_0019.wav,clean_30s_ja.wav,clean,accept,1,19.000,20.000,0.114237,9.536
recordings/windows/1s/clean_30s_ja/window_0020.wav,clean_30s_ja.wav,clean,accept,1,20.000,21.000,0.490384,9.536
recordings/windows/1s/clean_30s_ja/window_0021.wav,clean_30s_ja.wav,clean,accept,1,21.000,22.000,0.618742,9.429
recordings/windows/1s/clean_30s_ja/window_0022.wav,clean_30s_ja.wav,clean,accept,1,22.000,23.000,0.005225,9.619
recordings/windows/1s/clean_30s_ja/window_0023.wav,clean_30s_ja.wav,clean,accept,1,23.000,24.000,0.652316,9.440
recordings/windows/1s/clean_30s_ja/window_0024.wav,clean_30s_ja.wav,clean,accept,1,24.000,25.000,0.569500,10.077
recordings/windows/1s/clean_30s_ja/window_0025.wav,clean_30s_ja.wav,clean,accept,1,25.000,26.000,0.454463,10.277
recordings/windows/1s/clean_30s_ja/window_0026.wav,clean_30s_ja.wav,clean,accept,1,26.000,27.000,0.411146,9.861
recordings/windows/1s/clean_30s_ja/window_0027.wav,clean_30s_ja.wav,clean,accept,1,27.000,28.000,0.580317,9.587
recordings/windows/1s/clean_30s_ja/window_0028.wav,clean_30s_ja.wav,clean,accept,1,28.000,29.000,0.011550,9.683
recordings/windows/1s/clean_30s_ja/window_0029.wav,clean_30s_ja.wav,clean,accept,1,29.000,30.000,0.606667,9.555
recordings/windows/1s/clean_30s_ja/window_0030.wav,clean_30s_ja.wav,clean,accept,1,30.000,31.000,0.479772,9.555
recordings/windows/1s/clean_30s_ja/window_0031.wav,clean_30s_ja.wav,clean,accept,1,31.000,32.000,0.300237,9.612
recordings/windows/1p5s/clean_30s_ja/window_0000.wav,clean_30s_ja.wav,clean,accept,1.5,0.000,1.500,0.390567,10.738
recordings/windows/1p5s/clean_30s_ja/window_0001.wav,clean_30s_ja.wav,clean,accept,1.5,1.500,3.000,0.644853,10.867
recordings/windows/1p5s/clean_30s_ja/window_0002.wav,clean_30s_ja.wav,clean,accept,1.5,3.000,4.500,0.609141,10.806
recordings/windows/1p5s/clean_30s_ja/window_0003.wav,clean_30s_ja.wav,clean,accept,1.5,4.500,6.000,0.642672,10.904
recordings/windows/1p5s/clean_30s_ja/window_0004.wav,clean_30s_ja.wav,clean,accept,1.5,6.000,7.500,0.566096,11.149
recordings/windows/1p5s/clean_30s_ja/window_0005.wav,clean_30s_ja.wav,clean,accept,1.5,7.500,9.000,0.565814,10.879
recordings/windows/1p5s/clean_30s_ja/window_0006.wav,clean_30s_ja.wav,clean,accept,1.5,9.000,10.500,0.677002,10.897
recordings/windows/1p5s/clean_30s_ja/window_0007.wav,clean_30s_ja.wav,clean,accept,1.5,10.500,12.000,0.487222,10.848
recordings/windows/1p5s/clean_30s_ja/window_0008.wav,clean_30s_ja.wav,clean,accept,1.5,12.000,13.500,0.499218,10.879
recordings/windows/1p5s/clean_30s_ja/window_0009.wav,clean_30s_ja.wav,clean,accept,1.5,13.500,15.000,0.646757,10.674
recordings/windows/1p5s/clean_30s_ja/window_0010.wav,clean_30s_ja.wav,clean,accept,1.5,15.000,16.500,0.597183,10.696
recordings/windows/1p5s/clean_30s_ja/window_0011.wav,clean_30s_ja.wav,clean,accept,1.5,16.500,18.000,0.616635,10.845
recordings/windows/1p5s/clean_30s_ja/window_0012.wav,clean_30s_ja.wav,clean,accept,1.5,18.000,19.500,0.439309,10.637
recordings/windows/1p5s/clean_30s_ja/window_0013.wav,clean_30s_ja.wav,clean,accept,1.5,19.500,21.000,0.534401,10.688
recordings/windows/1p5s/clean_30s_ja/window_0014.wav,clean_30s_ja.wav,clean,accept,1.5,21.000,22.500,0.614957,10.652
recordings/windows/1p5s/clean_30s_ja/window_0015.wav,clean_30s_ja.wav,clean,accept,1.5,22.500,24.000,0.661929,10.655
recordings/windows/1p5s/clean_30s_ja/window_0016.wav,clean_30s_ja.wav,clean,accept,1.5,24.000,25.500,0.584558,10.607
recordings/windows/1p5s/clean_30s_ja/window_0017.wav,clean_30s_ja.wav,clean,accept,1.5,25.500,27.000,0.489025,10.631
recordings/windows/1p5s/clean_30s_ja/window_0018.wav,clean_30s_ja.wav,clean,accept,1.5,27.000,28.500,0.601130,10.640
recordings/windows/1p5s/clean_30s_ja/window_0019.wav,clean_30s_ja.wav,clean,accept,1.5,28.500,30.000,0.609052,10.616
recordings/windows/1p5s/clean_30s_ja/window_0020.wav,clean_30s_ja.wav,clean,accept,1.5,30.000,31.500,0.518475,10.595
recordings/windows/2s/clean_30s_ja/window_0000.wav,clean_30s_ja.wav,clean,accept,2,0.000,2.000,0.561399,12.668
recordings/windows/2s/clean_30s_ja/window_0001.wav,clean_30s_ja.wav,clean,accept,2,2.000,4.000,0.690543,12.585
recordings/windows/2s/clean_30s_ja/window_0002.wav,clean_30s_ja.wav,clean,accept,2,4.000,6.000,0.683986,12.582
recordings/windows/2s/clean_30s_ja/window_0003.wav,clean_30s_ja.wav,clean,accept,2,6.000,8.000,0.599271,12.628
recordings/windows/2s/clean_30s_ja/window_0004.wav,clean_30s_ja.wav,clean,accept,2,8.000,10.000,0.649649,12.599
recordings/windows/2s/clean_30s_ja/window_0005.wav,clean_30s_ja.wav,clean,accept,2,10.000,12.000,0.627591,12.587
recordings/windows/2s/clean_30s_ja/window_0006.wav,clean_30s_ja.wav,clean,accept,2,12.000,14.000,0.586979,12.555
recordings/windows/2s/clean_30s_ja/window_0007.wav,clean_30s_ja.wav,clean,accept,2,14.000,16.000,0.706580,12.539
recordings/windows/2s/clean_30s_ja/window_0008.wav,clean_30s_ja.wav,clean,accept,2,16.000,18.000,0.640486,12.676
recordings/windows/2s/clean_30s_ja/window_0009.wav,clean_30s_ja.wav,clean,accept,2,18.000,20.000,0.415843,14.355
recordings/windows/2s/clean_30s_ja/window_0010.wav,clean_30s_ja.wav,clean,accept,2,20.000,22.000,0.647103,12.555
recordings/windows/2s/clean_30s_ja/window_0011.wav,clean_30s_ja.wav,clean,accept,2,22.000,24.000,0.656311,12.538
recordings/windows/2s/clean_30s_ja/window_0012.wav,clean_30s_ja.wav,clean,accept,2,24.000,26.000,0.618007,12.608
recordings/windows/2s/clean_30s_ja/window_0013.wav,clean_30s_ja.wav,clean,accept,2,26.000,28.000,0.613066,12.557
recordings/windows/2s/clean_30s_ja/window_0014.wav,clean_30s_ja.wav,clean,accept,2,28.000,30.000,0.629823,12.572
recordings/windows/2s/clean_30s_ja/window_0015.wav,clean_30s_ja.wav,clean,accept,2,30.000,32.000,0.570515,12.587
recordings/windows/1s/clean_60s_en/window_0000.wav,clean_60s_en.wav,clean,accept,1,0.000,1.000,0.413193,9.447
recordings/windows/1s/clean_60s_en/window_0001.wav,clean_60s_en.wav,clean,accept,1,1.000,2.000,0.495388,9.324
recordings/windows/1s/clean_60s_en/window_0002.wav,clean_60s_en.wav,clean,accept,1,2.000,3.000,0.469480,9.261
recordings/windows/1s/clean_60s_en/window_0003.wav,clean_60s_en.wav,clean,accept,1,3.000,4.000,0.327375,9.258
recordings/windows/1s/clean_60s_en/window_0004.wav,clean_60s_en.wav,clean,accept,1,4.000,5.000,0.413266,9.240
recordings/windows/1s/clean_60s_en/window_0005.wav,clean_60s_en.wav,clean,accept,1,5.000,6.000,0.356904,9.228
recordings/windows/1s/clean_60s_en/window_0006.wav,clean_60s_en.wav,clean,accept,1,6.000,7.000,0.431318,9.239
recordings/windows/1s/clean_60s_en/window_0007.wav,clean_60s_en.wav,clean,accept,1,7.000,8.000,0.525794,9.253
recordings/windows/1s/clean_60s_en/window_0008.wav,clean_60s_en.wav,clean,accept,1,8.000,9.000,0.258567,9.240
recordings/windows/1s/clean_60s_en/window_0009.wav,clean_60s_en.wav,clean,accept,1,9.000,10.000,-0.023903,9.245
recordings/windows/1s/clean_60s_en/window_0010.wav,clean_60s_en.wav,clean,accept,1,10.000,11.000,0.147340,9.260
recordings/windows/1s/clean_60s_en/window_0011.wav,clean_60s_en.wav,clean,accept,1,11.000,12.000,0.371949,9.303
recordings/windows/1s/clean_60s_en/window_0012.wav,clean_60s_en.wav,clean,accept,1,12.000,13.000,0.329173,9.258
recordings/windows/1s/clean_60s_en/window_0013.wav,clean_60s_en.wav,clean,accept,1,13.000,14.000,0.316420,9.239
recordings/windows/1s/clean_60s_en/window_0014.wav,clean_60s_en.wav,clean,accept,1,14.000,15.000,0.436144,9.259
recordings/windows/1s/clean_60s_en/window_0015.wav,clean_60s_en.wav,clean,accept,1,15.000,16.000,0.581978,9.286
recordings/windows/1s/clean_60s_en/window_0016.wav,clean_60s_en.wav,clean,accept,1,16.000,17.000,0.547506,9.237
recordings/windows/1s/clean_60s_en/window_0017.wav,clean_60s_en.wav,clean,accept,1,17.000,18.000,0.321566,9.254
recordings/windows/1s/clean_60s_en/window_0018.wav,clean_60s_en.wav,clean,accept,1,18.000,19.000,0.631399,9.276
recordings/windows/1s/clean_60s_en/window_0019.wav,clean_60s_en.wav,clean,accept,1,19.000,20.000,0.479107,9.252
recordings/windows/1s/clean_60s_en/window_0020.wav,clean_60s_en.wav,clean,accept,1,20.000,21.000,0.493017,9.255
recordings/windows/1s/clean_60s_en/window_0021.wav,clean_60s_en.wav,clean,accept,1,21.000,22.000,0.479975,9.212
recordings/windows/1s/clean_60s_en/window_0022.wav,clean_60s_en.wav,clean,accept,1,22.000,23.000,0.581203,9.234
recordings/windows/1s/clean_60s_en/window_0023.wav,clean_60s_en.wav,clean,accept,1,23.000,24.000,0.446937,9.244
recordings/windows/1s/clean_60s_en/window_0024.wav,clean_60s_en.wav,clean,accept,1,24.000,25.000,0.354480,9.339
recordings/windows/1s/clean_60s_en/window_0025.wav,clean_60s_en.wav,clean,accept,1,25.000,26.000,0.429174,9.279
recordings/windows/1s/clean_60s_en/window_0026.wav,clean_60s_en.wav,clean,accept,1,26.000,27.000,0.482545,9.357
recordings/windows/1s/clean_60s_en/window_0027.wav,clean_60s_en.wav,clean,accept,1,27.000,28.000,0.275390,9.960
recordings/windows/1s/clean_60s_en/window_0028.wav,clean_60s_en.wav,clean,accept,1,28.000,29.000,0.491249,9.323
recordings/windows/1s/clean_60s_en/window_0029.wav,clean_60s_en.wav,clean,accept,1,29.000,30.000,0.473976,9.406
recordings/windows/1s/clean_60s_en/window_0030.wav,clean_60s_en.wav,clean,accept,1,30.000,31.000,0.477673,9.350
recordings/windows/1s/clean_60s_en/window_0031.wav,clean_60s_en.wav,clean,accept,1,31.000,32.000,0.424536,9.291
recordings/windows/1s/clean_60s_en/window_0032.wav,clean_60s_en.wav,clean,accept,1,32.000,33.000,0.329624,9.297
recordings/windows/1s/clean_60s_en/window_0033.wav,clean_60s_en.wav,clean,accept,1,33.000,34.000,0.469387,9.304
recordings/windows/1s/clean_60s_en/window_0034.wav,clean_60s_en.wav,clean,accept,1,34.000,35.000,0.373780,9.292
recordings/windows/1s/clean_60s_en/window_0035.wav,clean_60s_en.wav,clean,accept,1,35.000,36.000,0.500806,9.333
recordings/windows/1s/clean_60s_en/window_0036.wav,clean_60s_en.wav,clean,accept,1,36.000,37.000,0.493006,9.249
recordings/windows/1s/clean_60s_en/window_0037.wav,clean_60s_en.wav,clean,accept,1,37.000,38.000,0.484437,9.397
recordings/windows/1s/clean_60s_en/window_0038.wav,clean_60s_en.wav,clean,accept,1,38.000,39.000,0.515251,9.286
recordings/windows/1s/clean_60s_en/window_0039.wav,clean_60s_en.wav,clean,accept,1,39.000,40.000,0.468498,9.274
recordings/windows/1s/clean_60s_en/window_0040.wav,clean_60s_en.wav,clean,accept,1,40.000,41.000,0.423705,9.251
recordings/windows/1s/clean_60s_en/window_0041.wav,clean_60s_en.wav,clean,accept,1,41.000,42.000,0.268568,9.298
recordings/windows/1s/clean_60s_en/window_0042.wav,clean_60s_en.wav,clean,accept,1,42.000,43.000,0.477360,9.279
recordings/windows/1s/clean_60s_en/window_0043.wav,clean_60s_en.wav,clean,accept,1,43.000,44.000,0.468756,9.278
recordings/windows/1s/clean_60s_en/window_0044.wav,clean_60s_en.wav,clean,accept,1,44.000,45.000,0.488250,9.202
recordings/windows/1s/clean_60s_en/window_0045.wav,clean_60s_en.wav,clean,accept,1,45.000,46.000,0.467784,9.275
recordings/windows/1s/clean_60s_en/window_0046.wav,clean_60s_en.wav,clean,accept,1,46.000,47.000,0.533245,9.281
recordings/windows/1s/clean_60s_en/window_0047.wav,clean_60s_en.wav,clean,accept,1,47.000,48.000,0.366280,9.241
recordings/windows/1s/clean_60s_en/window_0048.wav,clean_60s_en.wav,clean,accept,1,48.000,49.000,0.326440,9.244
recordings/windows/1s/clean_60s_en/window_0049.wav,clean_60s_en.wav,clean,accept,1,49.000,50.000,0.003659,9.273
recordings/windows/1s/clean_60s_en/window_0050.wav,clean_60s_en.wav,clean,accept,1,50.000,51.000,0.386307,9.381
recordings/windows/1s/clean_60s_en/window_0051.wav,clean_60s_en.wav,clean,accept,1,51.000,52.000,0.568061,9.256
recordings/windows/1s/clean_60s_en/window_0052.wav,clean_60s_en.wav,clean,accept,1,52.000,53.000,0.010177,9.379
recordings/windows/1s/clean_60s_en/window_0053.wav,clean_60s_en.wav,clean,accept,1,53.000,54.000,0.479227,9.276
recordings/windows/1s/clean_60s_en/window_0054.wav,clean_60s_en.wav,clean,accept,1,54.000,55.000,0.564892,9.237
recordings/windows/1s/clean_60s_en/window_0055.wav,clean_60s_en.wav,clean,accept,1,55.000,56.000,0.534370,9.226
recordings/windows/1s/clean_60s_en/window_0056.wav,clean_60s_en.wav,clean,accept,1,56.000,57.000,0.363228,9.528
recordings/windows/1s/clean_60s_en/window_0057.wav,clean_60s_en.wav,clean,accept,1,57.000,58.000,0.441519,9.660
recordings/windows/1s/clean_60s_en/window_0058.wav,clean_60s_en.wav,clean,accept,1,58.000,59.000,0.054032,9.449
recordings/windows/1s/clean_60s_en/window_0059.wav,clean_60s_en.wav,clean,accept,1,59.000,60.000,0.320390,9.318
recordings/windows/1s/clean_60s_en/window_0060.wav,clean_60s_en.wav,clean,accept,1,60.000,61.000,-0.059277,9.270
recordings/windows/1s/clean_60s_en/window_0061.wav,clean_60s_en.wav,clean,accept,1,61.000,62.000,0.469967,9.298
recordings/windows/1p5s/clean_60s_en/window_0000.wav,clean_60s_en.wav,clean,accept,1.5,0.000,1.500,0.546231,10.828
recordings/windows/1p5s/clean_60s_en/window_0001.wav,clean_60s_en.wav,clean,accept,1.5,1.500,3.000,0.521595,10.715
recordings/windows/1p5s/clean_60s_en/window_0002.wav,clean_60s_en.wav,clean,accept,1.5,3.000,4.500,0.371440,10.801
recordings/windows/1p5s/clean_60s_en/window_0003.wav,clean_60s_en.wav,clean,accept,1.5,4.500,6.000,0.458022,10.658
recordings/windows/1p5s/clean_60s_en/window_0004.wav,clean_60s_en.wav,clean,accept,1.5,6.000,7.500,0.588294,10.635
recordings/windows/1p5s/clean_60s_en/window_0005.wav,clean_60s_en.wav,clean,accept,1.5,7.500,9.000,0.280490,10.621
recordings/windows/1p5s/clean_60s_en/window_0006.wav,clean_60s_en.wav,clean,accept,1.5,9.000,10.500,0.150183,10.692
recordings/windows/1p5s/clean_60s_en/window_0007.wav,clean_60s_en.wav,clean,accept,1.5,10.500,12.000,0.450969,10.623
recordings/windows/1p5s/clean_60s_en/window_0008.wav,clean_60s_en.wav,clean,accept,1.5,12.000,13.500,0.406499,10.622
recordings/windows/1p5s/clean_60s_en/window_0009.wav,clean_60s_en.wav,clean,accept,1.5,13.500,15.000,0.491948,10.599
recordings/windows/1p5s/clean_60s_en/window_0010.wav,clean_60s_en.wav,clean,accept,1.5,15.000,16.500,0.685795,10.726
recordings/windows/1p5s/clean_60s_en/window_0011.wav,clean_60s_en.wav,clean,accept,1.5,16.500,18.000,0.364387,10.653
recordings/windows/1p5s/clean_60s_en/window_0012.wav,clean_60s_en.wav,clean,accept,1.5,18.000,19.500,0.657432,10.596
